original_text,polarity,subjectivity,clean_text
#Taiwan wants #BioNTech vaccines to be sent to them directly from #Germany to avoid #China #CCP to deteriorate and… https://t.co/xuNaLDOo69,0.15000000000000002,0.25,to be sent to them directly from to avoid China to deteriorate and …
"You’ve got the questions, experts have got the answers. Vaccines ke baare mein sahi jankaari ke liye, sirf #ExpertsKiSuno 

Learn more here: https://t.co/q86Rexp059
@MoHFW_INDIA @mygovindia https://t.co/gyNN2fF3rT",0.5,0.5,"You ’ got the , have got the . mein , Learn more here :"
1/ Two Chinese nationals arrested for distributing #Sinovac #COVID19 #vaccine from their car to Chinese workers in… https://t.co/DpsKl4FbOI,0.0,0.0,1 / Two for COVID19 vaccine from their car to in …
"Pin Code:[411011] 
Kamala Nehru PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity:… https://t.co/QJFhcFT4em",-0.75,1.0,"Pin Code :[ 411011 ] Kamala : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 , Dose2 Capacity :…"
"Pin Code:[411048] 
Kondhwa Savitribai Phule PMC G
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/k2mIjdwH7t",-0.75,1.0,"Pin Code :[ 411048 ] G : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity : 0 , Dos …"
"Pin Code:[411042] 
Alliance Munot PVT Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 268,
Dose… https://t.co/l2b0MJTDqv",-0.75,1.0,"Pin Code :[ 411042 ] Alliance Hospital : , Min Age Limit : [ 18 ], Dose1 Capacity : 268 , Dose …"
"Pin Code:[411027] 
Kasarwadi UHC
Vaccines: COVAXIN,
Min Age Limit: [18],
Dose1 Capacity: 0,
Dose2 Capacity: 20,
Dat… https://t.co/1obl0Cdl00",-0.75,1.0,"Pin Code :[ 411027 ] : , Min Age Limit : [ 18 ], Dose1 Capacity : 0 , Dose2 Capacity : 20 , …"
"Two doses of the Pfizer and AstraZeneca vaccines are highly effective at preventing hospitalisation if you're infected with the #Covid19 Delta variant, a new study conducted in the UK suggests.

Here's how the different vaccines work ⤵️ https://t.co/OC5K99Dpgg",0.24545454545454545,0.6181818181818182,"Two of the and are highly effective at if you ' re infected with the Covid19 Delta variant , a new study in the . Here ' s how the different work ⤵️"
"Australia is sending vaccines.
Australia is sending personnel for COVID19 outbreak control.
Australia sent PPE.
Aus… https://t.co/zMI6VhHpqA",0.0,0.0,is sending . is sending personnel for COVID19 outbreak control . sent . …
We actually had all the money to correct this but a small group of the @DianaAtwine ate the money and built apartme… https://t.co/zwWD0A6aPd,-0.125,0.25,We actually had all the money to correct this but a small group of the ate the money and built …
"Pin Code:[411040] 
Chatrapati Shahu Maharaj PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose… https://t.co/Hkf2YRQIL0",-0.75,1.0,"Pin Code :[ 411040 ] : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 , Dose …"
"The #uninterrupted #supply of #vaccines from #China via @ChinaEmbSL must be appreciated as they never fell behind the schedule 👏 
""A friend in #Need is a friend #indeed""
#COVID19SL #SriLanka #Hope4SL #COVID19LK https://t.co/JuloUzWahQ",-0.06666666666666667,0.26666666666666666,"The uninterrupted supply of from China via must be as they never fell behind the schedule 👏 "" A friend in Need is a friend indeed "" COVID19SL Hope4SL COVID19LK"
[TALKINGPOINT]This week South Africa recorded the highest single day spike in Covid cases. Minister  of Basic Educa… https://t.co/xm5QvRetW9,-0.03571428571428571,0.16964285714285715,[ ] This week South the highest single day spike in Covid . Minister of Basic …
"Australia is sending vaccines.
Australia is sending personnel for COVID19 outbreak control.
Australia sent PPE.
Australia sent direct budget support.
Australia is helping feed Fijians.",0.1,0.4,is sending . is sending personnel for COVID19 outbreak control . sent . sent direct budget support . is helping feed .
"Pin Code:[411015] 
KASTURBA SPECIALITY HOSPITAL
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 1,
Dose2… https://t.co/YkUwCVNd4y",-0.75,1.0,"Pin Code :[ 411015 ] SPECIALITY HOSPITAL : , Min Age Limit : [ 18 ], Dose1 Capacity : 1 , Dose2 …"
200-300 Americans died from covid on June 18th 2021. WE ARE NOT out of the woods yet. #COVID19 #COVIDVaccination,0.0,0.0,200 - 300 from covid on June 18th 2021 . WE ARE NOT out of the yet . COVID19
"Pin Code:[411060] 
Bhangire Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Cap… https://t.co/JUKhqnUGYy",-0.75,1.0,"Pin Code :[ 411060 ] Hospital - : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 , Dose2 Cap …"
"Pin Code:[411027] 
Kasarwadi UHC
Vaccines: COVAXIN,
Min Age Limit: [18],
Dose1 Capacity: 0,
Dose2 Capacity: 19,
Dat… https://t.co/bVNgIjxeEG",-0.75,1.0,"Pin Code :[ 411027 ] : , Min Age Limit : [ 18 ], Dose1 Capacity : 0 , Dose2 Capacity : 19 , …"
"Pin Code:[411004] 
Sahyadri Super Spe Deccan PMCP
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,0… https://t.co/Cpq7Le28BX",-0.20833333333333334,0.8333333333333333,"Pin Code :[ 411004 ] Super : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 1 , 0 …"
"Pin Code:[411042] 
Alliance Munot PVT Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 219,
Dose… https://t.co/y1pxVHbcVc",-0.75,1.0,"Pin Code :[ 411042 ] Alliance Hospital : , Min Age Limit : [ 18 ], Dose1 Capacity : 219 , Dose …"
"Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/H9xP94tBRi",-0.75,1.0,"Pin Code :[ 411027 ] District Hospital : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity : 0 , Dose2 …"
"Kati laba; the president u advise abused and trashed the ""World"" recently, wq ""World"" are u calling upon now!!!?? 🙄",0.0,0.25,"; the president u advise and the "" World "" recently , "" World "" are u calling upon now !!!?? 🙄"
"Y se apropian de las nuevas...
Israel to transfer more than 1 million Covid-19 shots which are due to expire to Pal… https://t.co/4vnl5R7akE",0.1875,0.4375,Y se de las ... to transfer more than 1 million Covid - 19 which are due to expire to Pal …
"Zambia 2,358 #COVID19 cases yesterday above 1,542/day avg up 556% past 2wks.

Nations w/ high COVID-19 2wk avg case/day increase
Zambia: 556%
Congo: 289%
Uganda: 254%
Namibia: 216%
Mongolia: 139%
Afghanistan: 133%
UK: 128%
Oman: 84%
South Africa: 81%
Bangladesh: 57% https://t.co/XaqM08Yt1k",-0.03,0.29666666666666663,"2 , 358 COVID19 yesterday above 1 , 542 / day up 556 % past 2wks . w / high COVID - 19 2wk case / day increase : 556 % : 289 % : 254 % : 216 % : 139 % : 133 % : 128 % : 84 % South : 81 % : 57 %"
Could mRNA Vaccines Permanently Alter DNA? Recent Science Suggests They Might. • Children's Health Defense… https://t.co/eLSl3LGERx,0.0,0.25,Could Permanently Alter ? Recent Science They Might . • ' s Health Defense …
"US President #JoeBiden (@JoeBiden) struck a sunny note Friday declaring that the US is heading into a ""very differe… https://t.co/MrnutTUjTb",0.2,0.3,"US President () struck a sunny note that the US is heading into a "" very …"
"Lead Auditor ISO9001:2015 CQI-IRCA UK (Link Below) 
Register Now Link : https://t.co/7ATG5ZNmgn
#ISO #training… https://t.co/BqEQS3fK5R",0.0,0.0,Lead Auditor ISO9001 : 2015 - ( Link Below ) Register Now Link : ISO training …
"Immoral vaccine rationing keeps poorer countries from getting #COVID19 vaccines. @JapanGov
must put #PeopleNotProfits first and support @WTO #TRIPSwaiver! #VOWnow to #VaccinateOurWorld #PeoplesVaccine #FreeTheVaccine  @G7 https://t.co/Bje14yoxtS",0.3125,0.3333333333333333,Immoral vaccine from getting COVID19 . must put first and support ! to
"By 6/1/21, 1.93 billion #COVID19 vaccines had been administered globally–85% in wealthy countries. Low-income count… https://t.co/jtQykABVQy",0.5,1.0,"By 6 / 1 / 21 , 1 . 93 billion COVID19 had been globally – 85 % in wealthy . Low - income count …"
"By 5/24 there have been 1.67 billion #COVID19 vaccines administered globally–84% were in wealthy countries, low-income countries got LESS THAN 1%! #AngelaMerkel must #VOWnow to #VaccinateOurWorld and support the @WTO #TRIPSwaiver! @G7 https://t.co/SW1gHz4PdL",0.11979166666666669,0.5333333333333333,"By 5 / 24 there have been 1 . 67 billion COVID19 globally – 84 % were in wealthy , low - income got LESS THAN 1 %! must to and support the !"
"My research paper, published recently: explores #Eritrea's COVID-19 response.  #Health #Africa #COVID19 #Development #SDGs https://t.co/S88kjC73F2 https://t.co/ruBByqNJqi",0.0,0.25,"My research paper , recently : ' s COVID - 19 response . Health COVID19 Development"
"It's the Delta variant. That's what happens when you demonize and shame vaccine brands. Vaccine rollout slows down,… https://t.co/iJpx10n3qG",0.0,0.0,"It ' s the Delta variant . That ' s what when you demonize and shame vaccine . Vaccine slows down ,…"
"Pin Code:[411014] 
Galande Hospital Nagar Rd PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/L9mxrUI9BS",-0.75,1.0,"Pin Code :[ 411014 ] Hospital : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity : 0 , Dos …"
"Highly contagious coronavirus variants are fuelling a surge in infections in Africa, the World Health Organization… https://t.co/rlcM7QGFms",0.16,0.5399999999999999,"Highly contagious are a surge in in , the World Health Organization …"
"Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/R77GkloAS9",-0.75,1.0,"Pin Code :[ 411038 ] Hospital : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity …"
"Pin Code:[411042] 
Alliance Munot PVT Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 182,
Dose… https://t.co/IXcdeWUPRG",-0.75,1.0,"Pin Code :[ 411042 ] Alliance Hospital : , Min Age Limit : [ 18 ], Dose1 Capacity : 182 , Dose …"
"By 6/1/21, 1.93 billion #COVID19 vaccines had been administered globally–85% in wealthy countries. Low-income count… https://t.co/oLIpnwD5d1",0.5,1.0,"By 6 / 1 / 21 , 1 . 93 billion COVID19 had been globally – 85 % in wealthy . Low - income count …"
"Pin Code:[411007] 
Aundh Kuty Rugnalaya - PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2… https://t.co/LpPizNvgwI",-0.75,1.0,"Pin Code :[ 411007 ] - : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity : 0 , Dose2 …"
"Fact Check | Will 2 different Covid vaccines help your immune system fight virus variants?
@SerumInstIndia… https://t.co/8J90ZJGOnM",0.0,0.6,Fact Check | Will 2 different Covid help your immune system fight virus ? …
@oakland_raw @VinnyBonsignore Can you give an example or 2 of mRNA vaccines that have been used successfully on a s… https://t.co/ueGGyGciLe,0.75,0.95,raw Can you give an example or 2 of that have been used successfully on a s …
"NEW: For the first time in over a year, CA’s #COVID19 hospitalizations have dipped UNDER 1,000 -- a massive feat for a population of nearly 40 million.

We’ve now administered nearly 40 MILLION vaccines and are set to fully reopen our economy on Tuesday, 6/15.

Let’s do this, CA.",0.11727272727272726,0.5175757575757576,"NEW : For the first time in over a year , CA ’ s COVID19 have dipped UNDER 1 , 000 -- a massive feat for a population of nearly 40 million . We ’ now nearly 40 MILLION and are set to fully reopen our economy on , 6 / 15 . Let ’ s do this , CA ."
RT @CrashPatriot: They don’t care... that’s why most of us are here... to tell people what the news won’t. https://t.co/dVutBkfU4V https://…,0.5,0.5,: They don ’ t care ... that ’ s why most of us are here ... to tell people what the news won ’ t .
Our poor planning shouldn’t cause an emergency to the world... this hypocrisy of going to build roads in DRC withou… https://t.co/JEuKiJrgch,-0.4,0.6,Our poor ’ t cause an emergency to the world ... this hypocrisy of going to build in …
"Maybe UK Gov should ask @scotgov how they achieved &gt;99% #COVID19 #vaccine uptake among #CareHome staff in Scotland WITHOUT making it mandatory — an approach which often backfires!

Mandatory Covid vaccines for NHS and care home staff | News | The Times https://t.co/hNul6P5YFb",0.0,0.0,Maybe should ask how they & ; 99 % COVID19 vaccine uptake among staff in WITHOUT making it mandatory — an approach which often ! Mandatory Covid for and care home staff | News | The Times
"On Wednesday this week, Paraguay registered 18.09 deaths per million, compared with 2.71 in India, 2.2 in South Afr… https://t.co/p1sOJ3xozU",0.0,0.0,"On this week , registered 18 . 09 per million , with 2 . 71 in , 2 . 2 in South …"
"By 6/1/21, 1.93 billion #COVID19 vaccines had been administered globally–85% in wealthy countries. Low-income countries got LESS THAN 1%! @Quirinale @Palazzo_Chigi must #VOWnow to #VaccinateOurWorld and support the #TRIPSwaiver! #G7UK @G7 #PeoplesVaccine #PeopleNotProfits https://t.co/dU3ehetroT",0.11979166666666669,0.5333333333333333,"By 6 / 1 / 21 , 1 . 93 billion COVID19 had been globally – 85 % in wealthy . Low - income got LESS THAN 1 %! must to and support the ! G7UK"
"By 6/1/21, 1.93 billion #COVID19 vaccines had been administered globally–85% in wealthy countries. Low-income countries got LESS THAN 1%! @Quirinale @Palazzo_Chigi must #VOWnow to #VaccinateOurWorld and support the #TRIPSwaiver! #G7UK @G7 #PeoplesVaccine #PeopleNotProfits https://t.co/cFiNfwUZNs",0.11979166666666669,0.5333333333333333,"By 6 / 1 / 21 , 1 . 93 billion COVID19 had been globally – 85 % in wealthy . Low - income got LESS THAN 1 %! must to and support the ! G7UK"
"Pin Code:[411042] 
Alliance Munot PVT Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 126,
Dose… https://t.co/3F5JX042ro",-0.75,1.0,"Pin Code :[ 411042 ] Alliance Hospital : , Min Age Limit : [ 18 ], Dose1 Capacity : 126 , Dose …"
"Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0,414,471,4… https://t.co/aTnwtWMuoy",-0.375,0.5,"Pin Code :[ 411041 ] Medical College : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 , 414 , 471 , 4 …"
Serious question ; is this happening due to international travel???,-0.15277777777777776,0.34722222222222215,Serious question ; is this happening due to international travel ???
"I really hope people pay attention to this.

the Habs coach was diagnosed with #COVID19. this happened even after r… https://t.co/eO1VpQVPwK",0.2,0.2,I really hope people pay attention to this . the coach was with COVID19 . this even after r …
Who in their right mind will trust those who bomb and terrorize your homeland?,0.2857142857142857,0.5357142857142857,Who in their right mind will trust those who bomb and terrorize your homeland ?
"Virus is having free run. Now it's Africa. Unless things are managed well, India can't avoid the imminent third wav… https://t.co/OtgsnQDyCB",0.2,0.4,"Virus is free run . Now it ' s . Unless are well , can ' t avoid the imminent third …"
"Canadian vaccine advice: For those who received AstraZeneca as their first dose, NACI recommends that either Pfizer or Moderna mRNA vaccine should be offered as a second dose. Why isn’t Australia recommending the same? I suggest because feds failed to procure enough mRNA vaccine. https://t.co/125rtUCFFD",-0.05,0.25166666666666665,"vaccine advice : For those who received as their first dose , that either or vaccine should be as a second dose . Why ’ t the same ? I suggest because to procure enough vaccine ."
"Pin Code:[411048] 
Kondhwa Savitribai Phule PMC G
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/0Da50JURkb",-0.75,1.0,"Pin Code :[ 411048 ] G : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity : 0 , Dos …"
@10DowningStreet @UKParliament @HouseofCommons @UKHouseofLords Do something to help please?,0.0,0.0,Do something to help please ?
"Pin Code:[411042] 
Alliance Munot PVT Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 65,
Dose2… https://t.co/x19D9KAl7m",-0.75,1.0,"Pin Code :[ 411042 ] Alliance Hospital : , Min Age Limit : [ 18 ], Dose1 Capacity : 65 , Dose2 …"
"Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/xS6jKgCiEz",-0.75,1.0,"Pin Code :[ 411041 ] - : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 …"
"Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0,414,401,4… https://t.co/yaTJglj65H",-0.375,0.5,"Pin Code :[ 411041 ] Medical College : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 , 414 , 401 , 4 …"
I've taken a conscious decision to stay out of the debate about Covid19 in general and Vaccines in particular. I'm… https://t.co/Quc5We3gyo,0.10555555555555556,0.4444444444444444,I ' taken a conscious decision to stay out of the debate about Covid19 in general and in particular . I ' m …
"@kady @LeonaAlleslev @lraitt @MurrayRankin @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @DonMartinCTV @RobertFife @MercedesGlobal @kateygoalie @LisaLaFlammeCTV @Puglaas @JustinTrudeau @DrRobbieO @HedyFry @geoffregan @JenniferB_ctv @BoyerMichel @janephilpott @BillBlair @glen_mcgregor @ToddCTV @liberal_party @Rob_Oliphant @RalphGoodale @CommrRCMPGRC @AIPAC @AHousefather @NATO @CTV_PowerPlay @pgoldsmithjones @TonyclementCPC @RCMP @cafreeland @realDonaldTrump @MinCanadaFA @mbouchardmtl @NapierJoyce @CTV @LoisLeeTV @IlhanMN @drsfarnsworth @EvanLSolomon @ZelenskyyUa @UkrReformConf Cdnpoli polCan UKpolitics Auspol EUpol NZpol CTVpp USpoli PnPCBC Trudeau's big donors at Big Pharma have identified the Covid19 spike protein as the toxin that creates the immune system over reaction (causing damage &amp; death) &amp; offer it up in ""vaccines!"" https://t.co/cSvRO3OGd3 https://t.co/97dqMRcmFd",0.0,0.1,"party Oliphant ' s big at Big have the Covid19 spike protein as the toxin that the immune system over reaction ( causing damage & ; death ) & ; offer it up in "" !"""
"The countries hording vaccines the USA, UK, France, Canada, Israel caused this 👇. If less than 5% of the world is vaccinated it doesn't matter if countries are fully vaccinated. New variants will emerge in the rest of the world and infect fully vaccinated countries. 

#ZeroCovid",-0.015151515151515152,0.2606060606060606,"The the , , , Canada , this 👇. If less than 5 % of the world is it ' t matter if are fully . New will emerge in the rest of the world and infect fully ."
How??? With the data coming out it's showing that we're heading straight to another lockdown situation. The vaccine… https://t.co/BrbyG6EFeP,0.2,0.4,How ??? With the data coming out it ' s showing that we ' re heading straight to another situation . The vaccine …
"Pin Code:[411011] 
Kamala Nehru PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity:… https://t.co/62rIkK3T5b",-0.75,1.0,"Pin Code :[ 411011 ] Kamala : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 , Dose2 Capacity :…"
"New report explains how Epstein made his most powerful friends https://t.co/ic69WGycYZ
EPSTEIN DIDN'T KILL HIMSELF!… https://t.co/HciNWpTR4D",0.3121212121212121,0.6515151515151515,New report how made his most powerful ' T KILL HIMSELF !…
Please people don’t be fooled by that and think that the occupying power that is Israel is doing any good for Pales… https://t.co/z0kEAzzQwK,0.7,0.6000000000000001,Please people don ’ t be by that and think that the power that is is doing any good for …
CPMC recognises the significant threat to the health and wellbeing of Australians from #COVID19 We support vaccines as the data shows efficacy and safety &amp; we encourage all eligible Australians 2b vaccinated w age-appropriate vaccine ASAP @GregHuntMP @amapresident @CMOAustralia,0.375,0.875,the significant threat to the health and of from COVID19 We support as the data efficacy and safety & ; we encourage all eligible 2b w age - appropriate vaccine
The Chinese mainland will offer support for #Taiwan residents who come to the mainland to receive #COVID19… https://t.co/xZwgnQllhL,0.0,0.0,The will offer support for who come to the to receive COVID19 …
"Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,13,… https://t.co/sM2ZnelqZq",-0.75,1.0,"Pin Code :[ 411004 ] - HOSPITAL : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 1 , 13 ,…"
"Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/oBTEfZMDrP",-0.75,1.0,"Pin Code :[ 411038 ] Hospital : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity …"
"Pin Code:[411006] 
Rajiv Gandhi Hospital PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 C… https://t.co/U5SAKzWVPN",-0.75,1.0,"Pin Code :[ 411006 ] Hospital : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity : 0 , Dose2 C …"
"Pin Code:[411014] 
Galande Hospital Nagar Rd PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/fi8OPLzX2T",-0.75,1.0,"Pin Code :[ 411014 ] Hospital : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity : 0 , Dos …"
"Pin Code:[411042] 
Alliance Munot PVT Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 16,
Dose2… https://t.co/QTO10niNSh",-0.75,1.0,"Pin Code :[ 411042 ] Alliance Hospital : , Min Age Limit : [ 18 ], Dose1 Capacity : 16 , Dose2 …"
"Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0,414,356,4… https://t.co/zufhjgcqli",-0.375,0.5,"Pin Code :[ 411041 ] Medical College : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 , 414 , 356 , 4 …"
"India, the world’s largest manufacturer of vaccines, wants to resume exports of coronavirus doses but cannot do so… https://t.co/2y5AnWTbix",0.2,0.1,", the world ’ s manufacturer of , to resume of but cannot do so …"
"India, the world’s largest manufacturer of vaccines, wants to resume exports of coronavirus doses but cannot do so until its domestic needs are met, according to the head of the country’s #COVID19 task force.

https://t.co/0c4ttvYagf",0.1,0.1,", the world ’ s manufacturer of , to resume of but cannot do so until its domestic needs are met , according to the head of the country ’ s COVID19 task force ."
Do you all see how shit-ty this occupying power is? And yet they are trying to play the good people role (as always… https://t.co/XmQKWrn4eW,0.7,0.6000000000000001,Do you all see how - this power is ? And yet they are trying to play the good people role ( as always …
"@wolfofwallst You are so rich, why don't you help the Indian people?
Help them big man
🔰
🔰
No one to help India?
st… https://t.co/Gc832TU2bD",0.1875,0.425,"You are so rich , why don ' t you help the people ? Help them big man 🔰 🔰 No one to help ? st …"
"@wolfofwallst You are so rich, why don't you help the Indian people?
Help them big man
🔰
🔰
No one to help India?
st… https://t.co/jhOzSPpMak",0.1875,0.425,"You are so rich , why don ' t you help the people ? Help them big man 🔰 🔰 No one to help ? st …"
"@WorldWideWob You are so rich, why don't you help the Indian people?
Help them big man
🔰
🔰
No one to help India?
st… https://t.co/jiY5o28zUg",0.1875,0.425,"You are so rich , why don ' t you help the people ? Help them big man 🔰 🔰 No one to help ? st …"
"@wolfofwallst @WorldWideWob You are so rich, why don't you help the Indian people?
Help them big man
🔰
🔰
No one to… https://t.co/KF15GNFZiw",0.1875,0.425,"You are so rich , why don ' t you help the people ? Help them big man 🔰 🔰 No one to …"
"@wolfofwallst @WorldWideWob You are so rich, why don't you help the Indian people?
Help them big man
🔰
🔰
No one to… https://t.co/HlybxLXFF0",0.1875,0.425,"You are so rich , why don ' t you help the people ? Help them big man 🔰 🔰 No one to …"
"@wolfofwallst @StephenCurry30 You are so rich, why don't you help the Indian people?
Help them big man
🔰
🔰
No one t… https://t.co/fKYpMEKHGk",0.1875,0.425,"You are so rich , why don ' t you help the people ? Help them big man 🔰 🔰 No one t …"
"@wolfofwallst You are so rich, why don't you help the Indian people?
Help them big man
🔰
🔰
No one to help India?
st… https://t.co/jcieWQQHGh",0.1875,0.425,"You are so rich , why don ' t you help the people ? Help them big man 🔰 🔰 No one to help ? st …"
"@wolfofwallst You are so rich, why don't you help the Indian people?
Help them big man
🔰
🔰
No one to help India?
st… https://t.co/55QkXH7qOl",0.1875,0.425,"You are so rich , why don ' t you help the people ? Help them big man 🔰 🔰 No one to help ? st …"
"@wolfofwallst You are so rich, why don't you help the Indian people?
Help them big man
🔰
🔰
No one to help India?
stand with #india
support #vaccines fo all

If God wills, anything can happen

#NFT #COVID19
🔰
https://t.co/9WSuyTAAfE",0.1875,0.425,"You are so rich , why don ' t you help the people ? Help them big man 🔰 🔰 No one to help ? stand with support all If God , anything can happen COVID19 🔰"
"Pin Code:[411027] 
Kasarwadi UHC
Vaccines: COVAXIN,
Min Age Limit: [18],
Dose1 Capacity: 0,
Dose2 Capacity: 20,
Dat… https://t.co/E8V8qCntAf",-0.75,1.0,"Pin Code :[ 411027 ] : , Min Age Limit : [ 18 ], Dose1 Capacity : 0 , Dose2 Capacity : 20 , …"
The Palestinian Authority cancels a deal to receive soon-to-expire #COVID19 vaccines from #Israel after an initial… https://t.co/pXMxgHfyK2,0.0,0.0,The Authority a deal to receive soon - to - expire COVID19 from after an initial …
"Pin Code:[411046] 
Santoshnagar Hajrat Yunus PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dos… https://t.co/EkBmOdLHPB",-0.75,1.0,"Pin Code :[ 411046 ] : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 , Dos …"
"@daddyhope @Mathuthu Let me educate you some biology senior. Vaccines are injected into the bloodstream, your immun… https://t.co/mrokjrytJ7",0.0,0.0,"Let me educate you some biology senior . are into the , your …"
The Palestinian Authority cancels a deal to receive soon-to-expire #COVID19 vaccines from #Israel after an initial shipment showed an expiration date sooner than had been agreed. https://t.co/SIbsluprhI https://t.co/SDBJhwoQSr,0.0,0.0,The Authority a deal to receive soon - to - expire COVID19 from after an initial shipment an expiration date sooner than had been agreed .
"How??? With the data coming out it's showing that we're heading straight to another lockdown situation. The vaccines aren't 💯 against variants such as Delta virus...what science are you following???

#covid19 #DeltaVariant #Canada",0.06666666666666667,0.3333333333333333,How ??? With the data coming out it ' s showing that we ' re heading straight to another situation . The ' t 💯 against such as Delta virus ... what science are you following ??? covid19 Canada
"How??? With the data coming out it's showing that we're heading straight to another lockdown situation. The vaccines aren't 💯 against variants such as Delta virus...what science are you following???

#covid19 #DeltaVariant #Canada https://t.co/heJtlq2Hye",0.06666666666666667,0.3333333333333333,How ??? With the data coming out it ' s showing that we ' re heading straight to another situation . The ' t 💯 against such as Delta virus ... what science are you following ??? covid19 Canada
Shout out to #science and #HealthcareHeroes @heysciencesam @DrHeatherICU @CaulfieldTim in debunking the misinformat… https://t.co/vCZkvM4TPb,0.0,0.0,Shout out to science and in the …
This brief Tweet by #COVID19 detective @neophighter cuts to the heart of the issue and makes a number of other key comments about the potential role of the Wuhan University ABSL-3 non-human primate lab in the onset of the pandemic. All worth reading.,0.034999999999999996,0.5616666666666666,This brief Tweet by COVID19 detective to the heart of the issue and a number of other key about the potential role of the University - 3 non - human primate lab in the onset of the pandemic . All worth reading .
"Pin Code:[411014] 
Galande Hospital Nagar Rd PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/l0XHz6MqGB",-0.75,1.0,"Pin Code :[ 411014 ] Hospital : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity : 0 , Dos …"
